"","pitcher_team","xba_150_bullpen","date"
"1891","ATL",0.232320895522388,"2023-07-03"
"1892","AZ",0.183449275362319,"2023-07-03"
"1893","BAL",0.183913669064748,"2023-07-03"
"1894","BOS",0.302085714285714,"2023-07-03"
"1895","CHC",0.217382352941176,"2023-07-03"
"1896","CIN",0.280798319327731,"2023-07-03"
"1897","CLE",0.211132352941176,"2023-07-03"
"1898","COL",0.283948529411765,"2023-07-03"
"1899","CWS",0.233566176470588,"2023-07-03"
"1900","DET",0.310940740740741,"2023-07-03"
"1901","HOU",0.200577777777778,"2023-07-03"
"1902","KC",0.239686567164179,"2023-07-03"
"1903","LAA",0.240894736842105,"2023-07-03"
"1904","LAD",0.225238805970149,"2023-07-03"
"1905","MIA",0.284847222222222,"2023-07-03"
"1906","MIL",0.2623,"2023-07-03"
"1907","MIN",0.240194029850746,"2023-07-03"
"1908","NYM",0.219266666666667,"2023-07-03"
"1909","NYY",0.239088888888889,"2023-07-03"
"1910","OAK",0.248984732824427,"2023-07-03"
"1911","PHI",0.216090909090909,"2023-07-03"
"1912","PIT",0.235075757575758,"2023-07-03"
"1913","SD",0.279496062992126,"2023-07-03"
"1914","SEA",0.238732824427481,"2023-07-03"
"1915","SF",0.212036231884058,"2023-07-03"
"1916","STL",0.304769841269841,"2023-07-03"
"1917","TB",0.1873984375,"2023-07-03"
"1918","TEX",0.252285714285714,"2023-07-03"
"1919","TOR",0.235539568345324,"2023-07-03"
"1920","WSH",0.287772727272727,"2023-07-03"
"1921","ATL",0.237962686567164,"2023-07-04"
"1922","AZ",0.183449275362319,"2023-07-04"
"1923","BAL",0.202107913669065,"2023-07-04"
"1924","BOS",0.302085714285714,"2023-07-04"
"1925","CHC",0.222984615384615,"2023-07-04"
"1926","CIN",0.260280991735537,"2023-07-04"
"1927","CLE",0.210235294117647,"2023-07-04"
"1928","COL",0.283948529411765,"2023-07-04"
"1929","CWS",0.233566176470588,"2023-07-04"
"1930","DET",0.310940740740741,"2023-07-04"
"1931","HOU",0.194503703703704,"2023-07-04"
"1932","KC",0.250255639097744,"2023-07-04"
"1933","LAA",0.240488372093023,"2023-07-04"
"1934","LAD",0.221287878787879,"2023-07-04"
"1935","MIA",0.284659574468085,"2023-07-04"
"1936","MIL",0.263307142857143,"2023-07-04"
"1937","MIN",0.231992592592593,"2023-07-04"
"1938","NYM",0.219266666666667,"2023-07-04"
"1939","NYY",0.23443795620438,"2023-07-04"
"1940","OAK",0.248984732824427,"2023-07-04"
"1941","PHI",0.216090909090909,"2023-07-04"
"1942","PIT",0.22910447761194,"2023-07-04"
"1943","SD",0.291395348837209,"2023-07-04"
"1944","SEA",0.231583333333333,"2023-07-04"
"1945","SF",0.225116788321168,"2023-07-04"
"1946","STL",0.312865079365079,"2023-07-04"
"1947","TB",0.1873984375,"2023-07-04"
"1948","TEX",0.248654929577465,"2023-07-04"
"1949","TOR",0.235539568345324,"2023-07-04"
"1950","WSH",0.270282442748092,"2023-07-04"
"1951","ATL",0.247381294964029,"2023-07-05"
"1952","AZ",0.188477611940299,"2023-07-05"
"1953","BAL",0.189395683453237,"2023-07-05"
"1954","BOS",0.292313868613139,"2023-07-05"
"1955","CHC",0.226823076923077,"2023-07-05"
"1956","CIN",0.255243902439024,"2023-07-05"
"1957","CLE",0.204210144927536,"2023-07-05"
"1958","COL",0.267507352941176,"2023-07-05"
"1959","CWS",0.239768656716418,"2023-07-05"
"1960","DET",0.309313432835821,"2023-07-05"
"1961","HOU",0.196977941176471,"2023-07-05"
"1962","KC",0.248576923076923,"2023-07-05"
"1963","LAA",0.2446640625,"2023-07-05"
"1964","LAD",0.225607692307692,"2023-07-05"
"1965","MIA",0.284364285714286,"2023-07-05"
"1966","MIL",0.257907142857143,"2023-07-05"
"1967","MIN",0.221185185185185,"2023-07-05"
"1968","NYM",0.20709243697479,"2023-07-05"
"1969","NYY",0.234746268656716,"2023-07-05"
"1970","OAK",0.233638461538462,"2023-07-05"
"1971","PHI",0.211615384615385,"2023-07-05"
"1972","PIT",0.223585185185185,"2023-07-05"
"1973","SD",0.288706349206349,"2023-07-05"
"1974","SEA",0.231583333333333,"2023-07-05"
"1975","SF",0.239065693430657,"2023-07-05"
"1976","STL",0.354552,"2023-07-05"
"1977","TB",0.183859375,"2023-07-05"
"1978","TEX",0.252091549295775,"2023-07-05"
"1979","TOR",0.210618705035971,"2023-07-05"
"1980","WSH",0.28215625,"2023-07-05"
"1981","ATL",0.2611,"2023-07-06"
"1982","AZ",0.185783582089552,"2023-07-06"
"1983","BAL",0.187065217391304,"2023-07-06"
"1984","BOS",0.279536231884058,"2023-07-06"
"1985","CHC",0.222578125,"2023-07-06"
"1986","CIN",0.252384,"2023-07-06"
"1987","CLE",0.226919708029197,"2023-07-06"
"1988","COL",0.272625,"2023-07-06"
"1989","CWS",0.239768656716418,"2023-07-06"
"1990","DET",0.292467153284672,"2023-07-06"
"1991","HOU",0.200824817518248,"2023-07-06"
"1992","KC",0.243821705426357,"2023-07-06"
"1993","LAA",0.242196721311475,"2023-07-06"
"1994","LAD",0.234604651162791,"2023-07-06"
"1995","MIA",0.294268115942029,"2023-07-06"
"1996","MIL",0.247375886524823,"2023-07-06"
"1997","MIN",0.221185185185185,"2023-07-06"
"1998","NYM",0.204383333333333,"2023-07-06"
"1999","NYY",0.248455223880597,"2023-07-06"
"2000","OAK",0.219938461538462,"2023-07-06"
"2001","PHI",0.206381944444444,"2023-07-06"
"2002","PIT",0.218305970149254,"2023-07-06"
"2003","SD",0.286968,"2023-07-06"
"2004","SEA",0.243545454545455,"2023-07-06"
"2005","SF",0.228892857142857,"2023-07-06"
"2006","STL",0.348604651162791,"2023-07-06"
"2007","TB",0.2119609375,"2023-07-06"
"2008","TEX",0.26343661971831,"2023-07-06"
"2009","TOR",0.210618705035971,"2023-07-06"
"2010","WSH",0.2918984375,"2023-07-06"
"2011","ATL",0.2611,"2023-07-07"
"2012","AZ",0.189728682170543,"2023-07-07"
"2013","BAL",0.201123188405797,"2023-07-07"
"2014","BOS",0.260875,"2023-07-07"
"2015","CHC",0.228714285714286,"2023-07-07"
"2016","CIN",0.233876923076923,"2023-07-07"
"2017","CLE",0.229195652173913,"2023-07-07"
"2018","COL",0.272625,"2023-07-07"
"2019","CWS",0.260381294964029,"2023-07-07"
"2020","DET",0.275328571428571,"2023-07-07"
"2021","HOU",0.198521428571429,"2023-07-07"
"2022","KC",0.253341085271318,"2023-07-07"
"2023","LAA",0.242196721311475,"2023-07-07"
"2024","LAD",0.218099236641221,"2023-07-07"
"2025","MIA",0.28651094890511,"2023-07-07"
"2026","MIL",0.253352112676056,"2023-07-07"
"2027","MIN",0.221185185185185,"2023-07-07"
"2028","NYM",0.208065573770492,"2023-07-07"
"2029","NYY",0.2785703125,"2023-07-07"
"2030","OAK",0.232507575757576,"2023-07-07"
"2031","PHI",0.191098591549296,"2023-07-07"
"2032","PIT",0.214970149253731,"2023-07-07"
"2033","SD",0.286968,"2023-07-07"
"2034","SEA",0.239744360902256,"2023-07-07"
"2035","SF",0.228892857142857,"2023-07-07"
"2036","STL",0.333946564885496,"2023-07-07"
"2037","TB",0.207204545454545,"2023-07-07"
"2038","TEX",0.257607142857143,"2023-07-07"
"2039","TOR",0.218478571428571,"2023-07-07"
"2040","WSH",0.296542635658915,"2023-07-07"
"2041","ATL",0.251971631205674,"2023-07-08"
"2042","AZ",0.190452380952381,"2023-07-08"
"2043","BAL",0.192445255474453,"2023-07-08"
"2044","BOS",0.266074074074074,"2023-07-08"
"2045","CHC",0.230277777777778,"2023-07-08"
"2046","CIN",0.250969230769231,"2023-07-08"
"2047","CLE",0.229394160583942,"2023-07-08"
"2048","COL",0.25875,"2023-07-08"
"2049","CWS",0.265695035460993,"2023-07-08"
"2050","DET",0.266918518518518,"2023-07-08"
"2051","HOU",0.202270072992701,"2023-07-08"
"2052","KC",0.240984615384615,"2023-07-08"
"2053","LAA",0.254347107438017,"2023-07-08"
"2054","LAD",0.22380303030303,"2023-07-08"
"2055","MIA",0.283722627737226,"2023-07-08"
"2056","MIL",0.242640287769784,"2023-07-08"
"2057","MIN",0.213932835820896,"2023-07-08"
"2058","NYM",0.220928,"2023-07-08"
"2059","NYY",0.268346456692913,"2023-07-08"
"2060","OAK",0.23381679389313,"2023-07-08"
"2061","PHI",0.191640845070423,"2023-07-08"
"2062","PIT",0.222842105263158,"2023-07-08"
"2063","SD",0.271148760330578,"2023-07-08"
"2064","SEA",0.238360902255639,"2023-07-08"
"2065","SF",0.257164285714286,"2023-07-08"
"2066","STL",0.312938461538462,"2023-07-08"
"2067","TB",0.202878787878788,"2023-07-08"
"2068","TEX",0.250273381294964,"2023-07-08"
"2069","TOR",0.2154,"2023-07-08"
"2070","WSH",0.3018828125,"2023-07-08"
"2071","ATL",0.243,"2023-07-09"
"2072","AZ",0.1758203125,"2023-07-09"
"2073","BAL",0.203814285714286,"2023-07-09"
"2074","BOS",0.255777777777778,"2023-07-09"
"2075","CHC",0.234054263565891,"2023-07-09"
"2076","CIN",0.243007692307692,"2023-07-09"
"2077","CLE",0.25036496350365,"2023-07-09"
"2078","COL",0.271065693430657,"2023-07-09"
"2079","CWS",0.24645,"2023-07-09"
"2080","DET",0.259690647482014,"2023-07-09"
"2081","HOU",0.195812030075188,"2023-07-09"
"2082","KC",0.264860465116279,"2023-07-09"
"2083","LAA",0.262579831932773,"2023-07-09"
"2084","LAD",0.222823076923077,"2023-07-09"
"2085","MIA",0.285744525547445,"2023-07-09"
"2086","MIL",0.253459854014599,"2023-07-09"
"2087","MIN",0.20065671641791,"2023-07-09"
"2088","NYM",0.21184126984127,"2023-07-09"
"2089","NYY",0.27307874015748,"2023-07-09"
"2090","OAK",0.229812030075188,"2023-07-09"
"2091","PHI",0.199471830985915,"2023-07-09"
"2092","PIT",0.226503759398496,"2023-07-09"
"2093","SD",0.261349593495935,"2023-07-09"
"2094","SEA",0.235857142857143,"2023-07-09"
"2095","SF",0.256242857142857,"2023-07-09"
"2096","STL",0.299592307692308,"2023-07-09"
"2097","TB",0.202023076923077,"2023-07-09"
"2098","TEX",0.234106382978723,"2023-07-09"
"2099","TOR",0.220071942446043,"2023-07-09"
"2100","WSH",0.2986796875,"2023-07-09"
"2101","ATL",0.233323943661972,"2023-07-14"
"2102","AZ",0.175488188976378,"2023-07-14"
"2103","BAL",0.200309352517986,"2023-07-14"
"2104","BOS",0.248021739130435,"2023-07-14"
"2105","CHC",0.236929133858268,"2023-07-14"
"2106","CIN",0.247770992366412,"2023-07-14"
"2107","CLE",0.241841726618705,"2023-07-14"
"2108","COL",0.257028776978417,"2023-07-14"
"2109","CWS",0.247419117647059,"2023-07-14"
"2110","DET",0.260340579710145,"2023-07-14"
"2111","HOU",0.213954887218045,"2023-07-14"
"2112","KC",0.268640625,"2023-07-14"
"2113","LAA",0.262579831932773,"2023-07-14"
"2114","LAD",0.222823076923077,"2023-07-14"
"2115","MIA",0.278321167883212,"2023-07-14"
"2116","MIL",0.244173913043478,"2023-07-14"
"2117","MIN",0.221985185185185,"2023-07-14"
"2118","NYM",0.219859375,"2023-07-14"
"2119","NYY",0.280790697674419,"2023-07-14"
"2120","OAK",0.230313432835821,"2023-07-14"
"2121","PHI",0.206230769230769,"2023-07-14"
"2122","PIT",0.223798507462687,"2023-07-14"
"2123","SD",0.256918032786885,"2023-07-14"
"2124","SEA",0.228781954887218,"2023-07-14"
"2125","SF",0.256242857142857,"2023-07-14"
"2126","STL",0.288759689922481,"2023-07-14"
"2127","TB",0.218925373134328,"2023-07-14"
"2128","TEX",0.235612676056338,"2023-07-14"
"2129","TOR",0.214950354609929,"2023-07-14"
"2130","WSH",0.288425196850394,"2023-07-14"
"2131","ATL",0.232964788732394,"2023-07-15"
"2132","AZ",0.202380952380952,"2023-07-15"
"2133","BAL",0.206366197183099,"2023-07-15"
"2134","BOS",0.241727941176471,"2023-07-15"
"2135","CHC",0.240828125,"2023-07-15"
"2136","CIN",0.237227272727273,"2023-07-15"
"2137","CLE",0.270532846715329,"2023-07-15"
"2138","COL",0.251043165467626,"2023-07-15"
"2139","CWS",0.24306015037594,"2023-07-15"
"2140","DET",0.250496350364963,"2023-07-15"
"2141","HOU",0.210257575757576,"2023-07-15"
"2142","KC",0.268640625,"2023-07-15"
"2143","LAA",0.269951219512195,"2023-07-15"
"2144","LAD",0.216407692307692,"2023-07-15"
"2145","MIA",0.276463235294118,"2023-07-15"
"2146","MIL",0.23315,"2023-07-15"
"2147","MIN",0.210362962962963,"2023-07-15"
"2148","NYM",0.230759689922481,"2023-07-15"
"2149","NYY",0.258859375,"2023-07-15"
"2150","OAK",0.224901515151515,"2023-07-15"
"2151","PHI",0.213979166666667,"2023-07-15"
"2152","PIT",0.226218045112782,"2023-07-15"
"2153","SD",0.236322314049587,"2023-07-15"
"2154","SEA",0.234751824817518,"2023-07-15"
"2155","SF",0.266669117647059,"2023-07-15"
"2156","STL",0.258911764705882,"2023-07-15"
"2157","TB",0.218925373134328,"2023-07-15"
"2158","TEX",0.235908450704225,"2023-07-15"
"2159","TOR",0.211685714285714,"2023-07-15"
"2160","WSH",0.2895,"2023-07-15"
"2161","ATL",0.234084507042254,"2023-07-16"
"2162","AZ",0.21848,"2023-07-16"
"2163","BAL",0.207085106382979,"2023-07-16"
"2164","BOS",0.238985507246377,"2023-07-16"
"2165","CHC",0.242062992125984,"2023-07-16"
"2166","CIN",0.219713235294118,"2023-07-16"
"2167","CLE",0.265735294117647,"2023-07-16"
"2168","COL",0.23625,"2023-07-16"
"2169","CWS",0.254151515151515,"2023-07-16"
"2170","DET",0.234978260869565,"2023-07-16"
"2171","HOU",0.232871212121212,"2023-07-16"
"2172","KC",0.270580152671756,"2023-07-16"
"2173","LAA",0.299024,"2023-07-16"
"2174","LAD",0.2128515625,"2023-07-16"
"2175","MIA",0.266830882352941,"2023-07-16"
"2176","MIL",0.221664285714286,"2023-07-16"
"2177","MIN",0.208139705882353,"2023-07-16"
"2178","NYM",0.244563909774436,"2023-07-16"
"2179","NYY",0.276417322834646,"2023-07-16"
"2180","OAK",0.234381679389313,"2023-07-16"
"2181","PHI",0.227671532846715,"2023-07-16"
"2182","PIT",0.228954545454545,"2023-07-16"
"2183","SD",0.244770491803279,"2023-07-16"
"2184","SEA",0.233179856115108,"2023-07-16"
"2185","SF",0.262757352941176,"2023-07-16"
"2186","STL",0.253700729927007,"2023-07-16"
"2187","TB",0.206728571428571,"2023-07-16"
"2188","TEX",0.219598591549296,"2023-07-16"
"2189","TOR",0.211714285714286,"2023-07-16"
"2190","WSH",0.310142857142857,"2023-07-16"
"2191","ATL",0.250468531468531,"2023-07-17"
"2192","AZ",0.229547619047619,"2023-07-17"
"2193","BAL",0.222415492957746,"2023-07-17"
"2194","BOS",0.235353383458647,"2023-07-17"
"2195","CHC",0.250144,"2023-07-17"
"2196","CIN",0.231358778625954,"2023-07-17"
"2197","CLE",0.273514925373134,"2023-07-17"
"2198","COL",0.237288888888889,"2023-07-17"
"2199","CWS",0.240893939393939,"2023-07-17"
"2200","DET",0.233301470588235,"2023-07-17"
"2201","HOU",0.230507692307692,"2023-07-17"
"2202","KC",0.270610687022901,"2023-07-17"
"2203","LAA",0.3056,"2023-07-17"
"2204","LAD",0.20781954887218,"2023-07-17"
"2205","MIA",0.258174242424242,"2023-07-17"
"2206","MIL",0.204474820143885,"2023-07-17"
"2207","MIN",0.220889705882353,"2023-07-17"
"2208","NYM",0.257902255639098,"2023-07-17"
"2209","NYY",0.2839453125,"2023-07-17"
"2210","OAK",0.2369,"2023-07-17"
"2211","PHI",0.229669172932331,"2023-07-17"
"2212","PIT",0.234343511450382,"2023-07-17"
"2213","SD",0.228383333333333,"2023-07-17"
"2214","SEA",0.230802816901408,"2023-07-17"
"2215","SF",0.249766917293233,"2023-07-17"
"2216","STL",0.230176470588235,"2023-07-17"
"2217","TB",0.230576388888889,"2023-07-17"
"2218","TEX",0.212326388888889,"2023-07-17"
"2219","TOR",0.202485507246377,"2023-07-17"
"2220","WSH",0.307613636363636,"2023-07-17"
"2221","ATL",0.250468531468531,"2023-07-18"
"2222","AZ",0.229547619047619,"2023-07-18"
"2223","BAL",0.228879432624113,"2023-07-18"
"2224","BOS",0.234955223880597,"2023-07-18"
"2225","CHC",0.257748031496063,"2023-07-18"
"2226","CIN",0.227106870229008,"2023-07-18"
"2227","CLE",0.265066666666667,"2023-07-18"
"2228","COL",0.237288888888889,"2023-07-18"
"2229","CWS",0.240893939393939,"2023-07-18"
"2230","DET",0.232474074074074,"2023-07-18"
"2231","HOU",0.230507692307692,"2023-07-18"
"2232","KC",0.2661484375,"2023-07-18"
"2233","LAA",0.2982265625,"2023-07-18"
"2234","LAD",0.200858208955224,"2023-07-18"
"2235","MIA",0.279274074074074,"2023-07-18"
"2236","MIL",0.204474820143885,"2023-07-18"
"2237","MIN",0.222220588235294,"2023-07-18"
"2238","NYM",0.257902255639098,"2023-07-18"
"2239","NYY",0.278040650406504,"2023-07-18"
"2240","OAK",0.235923076923077,"2023-07-18"
"2241","PHI",0.229669172932331,"2023-07-18"
"2242","PIT",0.250829457364341,"2023-07-18"
"2243","SD",0.228383333333333,"2023-07-18"
"2244","SEA",0.217978571428571,"2023-07-18"
"2245","SF",0.23384962406015,"2023-07-18"
"2246","STL",0.223816176470588,"2023-07-18"
"2247","TB",0.22372027972028,"2023-07-18"
"2248","TEX",0.194641379310345,"2023-07-18"
"2249","TOR",0.202485507246377,"2023-07-18"
"2250","WSH",0.300097014925373,"2023-07-18"
"2251","ATL",0.247723404255319,"2023-07-19"
"2252","AZ",0.234930769230769,"2023-07-19"
"2253","BAL",0.246717391304348,"2023-07-19"
"2254","BOS",0.23737037037037,"2023-07-19"
"2255","CHC",0.236038461538462,"2023-07-19"
"2256","CIN",0.252944444444444,"2023-07-19"
"2257","CLE",0.274244444444444,"2023-07-19"
"2258","COL",0.239160583941606,"2023-07-19"
"2259","CWS",0.231175572519084,"2023-07-19"
"2260","DET",0.223808823529412,"2023-07-19"
"2261","HOU",0.226534351145038,"2023-07-19"
"2262","KC",0.259854838709677,"2023-07-19"
"2263","LAA",0.292744186046512,"2023-07-19"
"2264","LAD",0.199779411764706,"2023-07-19"
"2265","MIA",0.257715328467153,"2023-07-19"
"2266","MIL",0.208228571428571,"2023-07-19"
"2267","MIN",0.227466666666667,"2023-07-19"
"2268","NYM",0.265839694656489,"2023-07-19"
"2269","NYY",0.267064516129032,"2023-07-19"
"2270","OAK",0.237023076923077,"2023-07-19"
"2271","PHI",0.221105263157895,"2023-07-19"
"2272","PIT",0.247840909090909,"2023-07-19"
"2273","SD",0.218739837398374,"2023-07-19"
"2274","SEA",0.211673758865248,"2023-07-19"
"2275","SF",0.236029850746269,"2023-07-19"
"2276","STL",0.226058394160584,"2023-07-19"
"2277","TB",0.216062937062937,"2023-07-19"
"2278","TEX",0.199924137931035,"2023-07-19"
"2279","TOR",0.204372262773723,"2023-07-19"
"2280","WSH",0.336757352941176,"2023-07-19"
"2281","ATL",0.243553956834532,"2023-07-20"
"2282","AZ",0.223907692307692,"2023-07-20"
"2283","BAL",0.23541726618705,"2023-07-20"
"2284","BOS",0.232325925925926,"2023-07-20"
"2285","CHC",0.244320610687023,"2023-07-20"
"2286","CIN",0.244259842519685,"2023-07-20"
"2287","CLE",0.27212030075188,"2023-07-20"
"2288","COL",0.22931884057971,"2023-07-20"
"2289","CWS",0.228323076923077,"2023-07-20"
"2290","DET",0.219406015037594,"2023-07-20"
"2291","HOU",0.230538461538462,"2023-07-20"
"2292","KC",0.268936507936508,"2023-07-20"
"2293","LAA",0.29505303030303,"2023-07-20"
"2294","LAD",0.199197080291971,"2023-07-20"
"2295","MIA",0.259671532846715,"2023-07-20"
"2296","MIL",0.199802816901408,"2023-07-20"
"2297","MIN",0.218348148148148,"2023-07-20"
"2298","NYM",0.265736842105263,"2023-07-20"
"2299","NYY",0.230168,"2023-07-20"
"2300","OAK",0.211618320610687,"2023-07-20"
"2301","PHI",0.226114503816794,"2023-07-20"
"2302","PIT",0.240872180451128,"2023-07-20"
"2303","SD",0.220288,"2023-07-20"
"2304","SEA",0.218109489051095,"2023-07-20"
"2305","SF",0.244149253731343,"2023-07-20"
"2306","STL",0.235592857142857,"2023-07-20"
"2307","TB",0.218539007092199,"2023-07-20"
"2308","TEX",0.187255172413793,"2023-07-20"
"2309","TOR",0.206572463768116,"2023-07-20"
"2310","WSH",0.338977272727273,"2023-07-20"
"2311","ATL",0.242517985611511,"2023-07-21"
"2312","AZ",0.230484615384615,"2023-07-21"
"2313","BAL",0.240101449275362,"2023-07-21"
"2314","BOS",0.232325925925926,"2023-07-21"
"2315","CHC",0.252932330827068,"2023-07-21"
"2316","CIN",0.2413203125,"2023-07-21"
"2317","CLE",0.27212030075188,"2023-07-21"
"2318","COL",0.22931884057971,"2023-07-21"
"2319","CWS",0.222279069767442,"2023-07-21"
"2320","DET",0.222413533834586,"2023-07-21"
"2321","HOU",0.231890625,"2023-07-21"
"2322","KC",0.262952755905512,"2023-07-21"
"2323","LAA",0.29505303030303,"2023-07-21"
"2324","LAD",0.199197080291971,"2023-07-21"
"2325","MIA",0.259671532846715,"2023-07-21"
"2326","MIL",0.195781690140845,"2023-07-21"
"2327","MIN",0.217268656716418,"2023-07-21"
"2328","NYM",0.260611940298507,"2023-07-21"
"2329","NYY",0.230168,"2023-07-21"
"2330","OAK",0.216604651162791,"2023-07-21"
"2331","PHI",0.225215384615385,"2023-07-21"
"2332","PIT",0.240872180451128,"2023-07-21"
"2333","SD",0.21468253968254,"2023-07-21"
"2334","SEA",0.217328467153285,"2023-07-21"
"2335","SF",0.241385185185185,"2023-07-21"
"2336","STL",0.237846715328467,"2023-07-21"
"2337","TB",0.217251798561151,"2023-07-21"
"2338","TEX",0.187255172413793,"2023-07-21"
"2339","TOR",0.218757352941176,"2023-07-21"
"2340","WSH",0.338977272727273,"2023-07-21"
"2341","ATL",0.236405797101449,"2023-07-22"
"2342","AZ",0.229809160305344,"2023-07-22"
"2343","BAL",0.232942028985507,"2023-07-22"
"2344","BOS",0.227897058823529,"2023-07-22"
